Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
11/04/2015,2014/15,Birmingham,Wolves,2,1,H,1,1,D,E Ilderton,15,12,7,4,10,17,3,5,1,3,0,0,20150411,English Second
11/04/2015,2014/15,Bolton,Norwich,1,2,A,1,1,D,J Adcock,9,24,4,8,11,11,4,8,2,1,0,0,20150411,English Second
11/04/2015,2014/15,Derby,Brentford,1,1,D,0,1,A,G Scott,9,17,4,6,8,9,4,5,3,1,0,0,20150411,English Second
11/04/2015,2014/15,Ipswich,Blackpool,3,2,H,2,1,H,J Linington,19,6,6,2,15,13,9,4,0,0,0,0,20150411,English Second
11/04/2015,2014/15,Leeds,Cardiff,1,2,A,1,1,D,C Kavanagh,9,17,2,5,12,11,4,6,2,4,0,0,20150411,English Second
11/04/2015,2014/15,Middlesbrough,Rotherham,2,0,H,0,0,D,I Williamson,17,11,8,2,11,10,7,0,0,2,0,0,20150411,English Second
11/04/2015,2014/15,Millwall,Watford,0,2,A,0,1,A,S Hooper,11,11,4,5,7,14,8,4,3,0,0,0,20150411,English Second
11/04/2015,2014/15,Nott'm Forest,Huddersfield,0,1,A,0,1,A,D Deadman,16,16,3,5,6,12,6,4,0,1,0,0,20150411,English Second
11/04/2015,2014/15,Reading,Blackburn,0,0,D,0,0,D,M Bull,14,7,2,0,11,9,15,3,1,1,0,0,20150411,English Second
11/04/2015,2014/15,Sheffield Weds,Charlton,1,1,D,1,0,H,D Bond,17,12,6,5,10,13,4,5,2,2,0,0,20150411,English Second
10/04/2015,2014/15,Brighton,Bournemouth,0,2,A,0,0,D,C Pawson,9,5,1,2,16,10,4,2,2,1,0,0,20150410,English Second
10/04/2015,2014/15,Fulham,Wigan,2,2,D,2,1,H,M Russell,14,9,3,3,13,6,3,5,2,0,0,0,20150410,English Second
7/04/2015,2014/15,Blackpool,Reading,1,1,D,1,0,H,G Eltringham,14,11,2,2,13,22,6,7,1,2,0,0,20150407,English Second
7/04/2015,2014/15,Charlton,Fulham,1,1,D,1,1,D,A Madley,7,13,1,6,11,7,7,2,1,2,0,0,20150407,English Second
6/04/2015,2014/15,Bournemouth,Birmingham,4,2,H,2,2,D,A Woolmer,25,9,10,3,13,11,9,7,3,2,0,1,20150406,English Second
6/04/2015,2014/15,Brentford,Nott'm Forest,2,2,D,0,0,D,D Webb,33,10,9,3,6,15,11,5,0,2,0,0,20150406,English Second
6/04/2015,2014/15,Cardiff,Bolton,0,3,A,0,0,D,K Stroud,17,12,3,5,7,8,6,5,0,1,0,0,20150406,English Second
6/04/2015,2014/15,Huddersfield,Ipswich,2,1,H,2,0,H,T Harrington,13,8,6,4,12,12,8,3,1,2,0,0,20150406,English Second
6/04/2015,2014/15,Norwich,Sheffield Weds,2,0,H,2,0,H,C Boyeson,17,3,5,0,6,14,13,1,3,2,0,0,20150406,English Second
6/04/2015,2014/15,Rotherham,Brighton,1,0,H,1,0,H,K Wright,10,10,5,2,15,12,3,11,2,2,0,0,20150406,English Second
6/04/2015,2014/15,Watford,Middlesbrough,2,0,H,1,0,H,M Jones,13,12,5,2,9,10,7,6,2,2,0,0,20150406,English Second
6/04/2015,2014/15,Wigan,Derby,0,2,A,0,0,D,S Hooper,16,9,6,3,17,16,9,6,2,2,0,0,20150406,English Second
6/04/2015,2014/15,Wolves,Leeds,4,3,H,2,1,H,D Coote,19,7,8,3,9,12,6,1,2,3,0,0,20150406,English Second
4/04/2015,2014/15,Bolton,Blackpool,1,1,D,0,1,A,D Coote,23,17,9,3,14,15,17,9,2,3,0,0,20150404,English Second
4/04/2015,2014/15,Leeds,Blackburn,0,3,A,0,0,D,G Sutton,12,17,2,5,10,9,3,3,3,2,1,0,20150404,English Second
4/04/2015,2014/15,Reading,Cardiff,1,1,D,1,0,H,S Duncan,9,9,2,4,16,7,5,3,0,0,0,0,20150404,English Second
4/04/2015,2014/15,Sheffield Weds,Huddersfield,1,1,D,0,0,D,M Haywood,14,4,5,3,10,14,4,2,0,3,0,0,20150404,English Second
3/04/2015,2014/15,Birmingham,Rotherham,2,1,H,2,0,H,D Whitestone,16,10,7,2,6,14,5,5,2,2,0,0,20150403,English Second
3/04/2015,2014/15,Brighton,Norwich,0,1,A,0,0,D,A Davies,7,13,4,3,11,9,4,5,2,2,0,0,20150403,English Second
3/04/2015,2014/15,Derby,Watford,2,2,D,1,1,D,K Friend,18,9,6,5,9,13,9,2,2,4,0,1,20150403,English Second
3/04/2015,2014/15,Fulham,Brentford,1,4,A,0,1,A,S Hooper,16,16,7,8,11,14,5,3,0,3,0,0,20150403,English Second
3/04/2015,2014/15,Ipswich,Bournemouth,1,1,D,1,0,H,R Madley,7,19,3,7,15,9,5,7,1,1,0,0,20150403,English Second
3/04/2015,2014/15,Middlesbrough,Wigan,1,0,H,1,0,H,S Attwell,10,6,3,3,13,15,8,2,3,4,0,0,20150403,English Second
3/04/2015,2014/15,Millwall,Charlton,2,1,H,0,0,D,M Russell,24,7,6,1,9,5,8,4,3,0,0,1,20150403,English Second
3/04/2015,2014/15,Nott'm Forest,Wolves,1,2,A,0,0,D,A D'Urso,15,10,2,4,10,10,5,3,2,1,0,0,20150403,English Second
21/03/2015,2014/15,Blackburn,Brighton,0,1,A,0,1,A,S Attwell,16,10,7,1,7,8,7,1,0,1,0,0,20150321,English Second
21/03/2015,2014/15,Blackpool,Leeds,1,1,D,1,0,H,S Duncan,19,11,6,3,6,22,7,2,2,2,0,0,20150321,English Second
21/03/2015,2014/15,Bournemouth,Middlesbrough,3,0,H,1,0,H,A Taylor,17,3,7,0,10,16,5,6,1,2,0,0,20150321,English Second
21/03/2015,2014/15,Brentford,Millwall,2,2,D,0,1,A,F Graham,24,10,8,4,4,12,6,3,2,4,0,0,20150321,English Second
21/03/2015,2014/15,Cardiff,Birmingham,2,0,H,0,0,D,G Salisbury,16,4,4,1,14,11,3,4,0,2,0,0,20150321,English Second
21/03/2015,2014/15,Charlton,Reading,3,2,H,0,1,A,D Deadman,14,16,8,4,6,11,5,4,3,2,0,1,20150321,English Second
21/03/2015,2014/15,Huddersfield,Fulham,0,2,A,0,1,A,R Clark,31,10,13,3,10,16,10,11,0,5,0,1,20150321,English Second
21/03/2015,2014/15,Norwich,Nott'm Forest,3,1,H,1,0,H,J Linington,20,10,6,6,7,9,13,6,1,1,0,0,20150321,English Second
21/03/2015,2014/15,Rotherham,Sheffield Weds,2,3,A,0,0,D,O Langford,9,15,4,6,10,9,5,3,2,2,0,0,20150321,English Second
21/03/2015,2014/15,Watford,Ipswich,0,1,A,0,0,D,A D'Urso,9,10,0,3,10,14,2,7,1,3,0,0,20150321,English Second
21/03/2015,2014/15,Wigan,Bolton,1,1,D,0,0,D,N Miller,22,9,8,3,5,15,10,7,1,1,0,0,20150321,English Second
20/03/2015,2014/15,Wolves,Derby,2,0,H,0,0,D,K Stroud,10,19,3,8,10,9,4,4,0,1,0,0,20150320,English Second
18/03/2015,2014/15,Fulham,Leeds,0,3,A,0,1,A,C Kavanagh,27,8,7,5,11,12,5,2,0,2,1,0,20150318,English Second
18/03/2015,2014/15,Nott'm Forest,Rotherham,2,0,H,2,0,H,M Bull,14,17,3,1,11,11,5,5,1,2,0,0,20150318,English Second
17/03/2015,2014/15,Blackburn,Brentford,2,3,A,2,1,H,S Stockbridge,14,11,3,8,11,10,1,6,0,2,0,0,20150317,English Second
17/03/2015,2014/15,Blackpool,Charlton,0,3,A,0,1,A,D Webb,19,12,4,4,6,7,3,3,1,2,0,0,20150317,English Second
17/03/2015,2014/15,Cardiff,Bournemouth,1,1,D,0,1,A,L Mason,17,21,6,2,14,9,8,7,2,2,0,0,20150317,English Second
17/03/2015,2014/15,Derby,Middlesbrough,0,1,A,0,0,D,A D'Urso,10,7,2,3,13,13,2,4,3,3,0,0,20150317,English Second
17/03/2015,2014/15,Huddersfield,Norwich,2,2,D,0,0,D,N Miller,7,12,4,2,13,15,5,3,1,3,1,0,20150317,English Second
17/03/2015,2014/15,Ipswich,Bolton,1,0,H,0,0,D,F Graham,16,9,4,3,8,12,4,3,2,0,0,0,20150317,English Second
17/03/2015,2014/15,Millwall,Brighton,0,0,D,0,0,D,A Woolmer,10,12,1,3,19,12,7,4,2,0,0,0,20150317,English Second
17/03/2015,2014/15,Wigan,Watford,0,2,A,0,0,D,D Coote,15,14,1,6,13,17,7,2,1,2,0,0,20150317,English Second
17/03/2015,2014/15,Wolves,Sheffield Weds,3,0,H,1,0,H,S Hooper,12,20,7,3,6,13,3,4,0,2,0,0,20150317,English Second
14/03/2015,2014/15,Birmingham,Huddersfield,1,1,D,1,1,D,P Tierney,16,19,7,6,9,11,7,7,1,2,0,0,20150314,English Second
14/03/2015,2014/15,Bolton,Millwall,2,0,H,2,0,H,A Haines,6,14,4,3,18,15,3,6,1,1,0,0,20150314,English Second
14/03/2015,2014/15,Bournemouth,Blackpool,4,0,H,3,0,H,C Sarginson,15,9,7,0,11,17,5,6,2,2,0,0,20150314,English Second
14/03/2015,2014/15,Brentford,Cardiff,1,2,A,1,0,H,A Davies,25,8,6,2,14,17,16,3,0,2,0,2,20150314,English Second
14/03/2015,2014/15,Brighton,Wolves,1,1,D,0,0,D,T Kettle,22,16,5,6,9,15,1,8,2,1,0,0,20150314,English Second
14/03/2015,2014/15,Charlton,Blackburn,1,3,A,0,2,A,C Breakspear,11,14,3,4,7,8,6,7,1,2,0,0,20150314,English Second
14/03/2015,2014/15,Leeds,Nott'm Forest,0,0,D,0,0,D,K Hill,11,11,3,6,14,13,3,6,4,0,0,0,20150314,English Second
14/03/2015,2014/15,Middlesbrough,Ipswich,4,1,H,2,1,H,M Jones,13,22,4,4,15,12,3,13,3,2,0,0,20150314,English Second
14/03/2015,2014/15,Norwich,Derby,1,1,D,1,0,H,L Probert,15,3,5,2,15,10,6,3,2,2,0,0,20150314,English Second
14/03/2015,2014/15,Rotherham,Wigan,1,2,A,1,2,A,J Linington,16,6,4,4,12,16,4,4,1,1,0,0,20150314,English Second
14/03/2015,2014/15,Sheffield Weds,Fulham,1,1,D,0,0,D,A Woolmer,14,10,5,4,17,12,5,1,2,1,0,0,20150314,English Second
14/03/2015,2014/15,Watford,Reading,4,1,H,2,0,H,D Bond,15,8,7,4,12,8,6,5,0,0,0,0,20150314,English Second
11/03/2015,2014/15,Blackburn,Bolton,1,0,H,0,0,D,P Tierney,16,13,5,6,11,15,5,9,1,3,0,0,20150311,English Second
10/03/2015,2014/15,Reading,Brighton,2,1,H,1,0,H,A Haines,13,8,9,4,16,12,5,1,2,4,0,0,20150310,English Second
7/03/2015,2014/15,Blackpool,Sheffield Weds,0,1,A,0,0,D,G Scott,9,13,3,5,9,12,2,8,3,3,0,0,20150307,English Second
7/03/2015,2014/15,Cardiff,Charlton,1,2,A,0,0,D,P Miller,18,5,4,3,8,11,5,4,1,2,0,0,20150307,English Second
7/03/2015,2014/15,Derby,Birmingham,2,2,D,1,0,H,I Williamson,14,15,6,3,19,15,8,7,3,2,0,0,20150307,English Second
7/03/2015,2014/15,Huddersfield,Rotherham,0,2,A,0,1,A,C Boyeson,9,8,4,4,10,17,5,6,1,2,0,1,20150307,English Second
7/03/2015,2014/15,Ipswich,Brentford,1,1,D,1,1,D,S Duncan,15,14,7,5,16,13,4,6,1,4,0,0,20150307,English Second
7/03/2015,2014/15,Millwall,Norwich,1,4,A,0,2,A,K Stroud,14,16,3,8,11,15,2,3,1,1,0,0,20150307,English Second
7/03/2015,2014/15,Nott'm Forest,Middlesbrough,2,1,H,1,1,D,J Moss,10,26,3,4,8,12,4,9,0,2,0,0,20150307,English Second
7/03/2015,2014/15,Wigan,Leeds,0,1,A,0,0,D,G Eltringham,19,9,3,3,10,15,9,1,1,4,0,0,20150307,English Second
7/03/2015,2014/15,Wolves,Watford,2,2,D,1,1,D,B Malone,16,12,6,4,8,13,5,1,1,1,1,1,20150307,English Second
6/03/2015,2014/15,Fulham,Bournemouth,1,5,A,0,2,A,A Madley,19,25,3,12,15,11,5,8,1,0,1,0,20150306,English Second
4/03/2015,2014/15,Birmingham,Blackpool,1,0,H,1,0,H,S Attwell,12,15,5,3,8,11,3,2,1,1,0,0,20150304,English Second
4/03/2015,2014/15,Leeds,Ipswich,2,1,H,0,0,D,M Brown,13,12,6,4,13,18,2,8,0,2,0,0,20150304,English Second
4/03/2015,2014/15,Norwich,Wigan,0,1,A,0,1,A,G Ward,11,3,2,1,14,13,3,5,4,3,0,0,20150304,English Second
4/03/2015,2014/15,Sheffield Weds,Blackburn,1,2,A,0,2,A,E Ilderton,18,10,5,4,13,13,5,3,0,3,0,0,20150304,English Second
3/03/2015,2014/15,Bolton,Reading,1,1,D,0,0,D,M Haywood,19,14,8,3,6,13,10,5,1,2,0,0,20150303,English Second
3/03/2015,2014/15,Bournemouth,Wolves,2,1,H,1,1,D,J Linington,12,5,4,2,10,9,7,1,4,1,0,0,20150303,English Second
3/03/2015,2014/15,Brentford,Huddersfield,4,1,H,1,1,D,C Kavanagh,23,10,10,2,6,13,4,2,0,3,0,0,20150303,English Second
3/03/2015,2014/15,Brighton,Derby,2,0,H,0,0,D,N Swarbrick,8,19,4,5,10,12,2,12,2,4,0,0,20150303,English Second
3/03/2015,2014/15,Charlton,Nott'm Forest,2,1,H,2,1,H,S Hooper,12,14,6,5,10,16,1,6,0,4,0,0,20150303,English Second
3/03/2015,2014/15,Middlesbrough,Millwall,3,0,H,2,0,H,K Wright,12,12,7,3,20,15,3,7,0,1,0,0,20150303,English Second
3/03/2015,2014/15,Rotherham,Cardiff,1,3,A,0,3,A,J Adcock,8,9,2,5,11,12,9,3,1,0,0,0,20150303,English Second
3/03/2015,2014/15,Watford,Fulham,1,0,H,1,0,H,T Kettle,10,12,4,4,9,7,4,8,1,2,0,0,20150303,English Second
1/03/2015,2014/15,Norwich,Ipswich,2,0,H,1,0,H,P Tierney,13,11,4,6,13,13,5,8,2,2,0,0,20150301,English Second
28/02/2015,2014/15,Birmingham,Brentford,1,0,H,1,0,H,D Bond,11,13,3,2,11,8,7,9,1,0,1,0,20150228,English Second
28/02/2015,2014/15,Blackpool,Wigan,1,3,A,0,1,A,K Stroud,11,11,3,6,11,15,6,5,3,2,0,0,20150228,English Second
28/02/2015,2014/15,Bolton,Brighton,1,0,H,0,0,D,D Whitestone,13,13,4,4,6,11,5,10,1,2,0,0,20150228,English Second
28/02/2015,2014/15,Bournemouth,Blackburn,0,0,D,0,0,D,S Hooper,15,8,5,1,9,12,9,5,1,0,0,0,20150228,English Second
28/02/2015,2014/15,Cardiff,Wolves,0,1,A,0,1,A,R Madley,16,8,4,3,9,13,3,5,0,2,1,0,20150228,English Second
28/02/2015,2014/15,Charlton,Huddersfield,3,0,H,1,0,H,J Linington,17,21,8,4,11,12,5,5,2,1,0,0,20150228,English Second
28/02/2015,2014/15,Fulham,Derby,2,0,H,2,0,H,M Jones,18,14,5,2,13,10,6,5,1,1,0,0,20150228,English Second
28/02/2015,2014/15,Leeds,Watford,2,3,A,2,1,H,A Haines,11,13,6,6,3,8,7,5,1,2,0,0,20150228,English Second
28/02/2015,2014/15,Reading,Nott'm Forest,0,3,A,0,0,D,M Russell,11,12,3,5,9,10,4,4,1,0,0,0,20150228,English Second
28/02/2015,2014/15,Rotherham,Millwall,2,1,H,0,1,A,G Sutton,17,7,4,2,11,10,11,5,1,1,0,0,20150228,English Second
28/02/2015,2014/15,Sheffield Weds,Middlesbrough,2,0,H,0,0,D,S Martin,12,9,4,4,8,15,5,3,2,1,0,0,20150228,English Second
25/02/2015,2014/15,Nott'm Forest,Bournemouth,2,1,H,2,1,H,N Miller,15,16,7,3,14,11,5,9,1,0,0,0,20150225,English Second
24/02/2015,2014/15,Blackburn,Norwich,1,2,A,1,0,H,S Duncan,10,22,4,8,10,8,7,8,1,0,0,0,20150224,English Second
24/02/2015,2014/15,Brentford,Blackpool,4,0,H,2,0,H,A D'Urso,43,2,14,1,5,10,12,1,0,0,0,1,20150224,English Second
24/02/2015,2014/15,Brighton,Leeds,2,0,H,1,0,H,F Graham,16,11,8,1,10,10,7,6,2,1,0,0,20150224,English Second
24/02/2015,2014/15,Derby,Charlton,2,0,H,2,0,H,D Coote,8,8,2,3,6,6,2,3,0,0,0,0,20150224,English Second
24/02/2015,2014/15,Huddersfield,Reading,3,0,H,1,0,H,J Adcock,15,9,9,3,7,9,6,10,0,2,0,0,20150224,English Second
24/02/2015,2014/15,Ipswich,Birmingham,4,2,H,1,0,H,L Probert,22,11,8,4,7,9,9,3,0,1,0,0,20150224,English Second
24/02/2015,2014/15,Middlesbrough,Bolton,1,0,H,1,0,H,A Madley,11,13,2,4,16,16,8,6,1,5,0,0,20150224,English Second
24/02/2015,2014/15,Millwall,Sheffield Weds,1,3,A,0,0,D,J Linington,14,13,3,6,15,19,6,5,0,2,0,0,20150224,English Second
24/02/2015,2014/15,Watford,Rotherham,3,0,H,1,0,H,A Davies,20,13,11,6,8,6,6,7,0,2,0,0,20150224,English Second
24/02/2015,2014/15,Wigan,Cardiff,0,1,A,0,1,A,A Woolmer,9,10,2,2,10,17,3,1,2,2,0,0,20150224,English Second
24/02/2015,2014/15,Wolves,Fulham,3,0,H,3,0,H,G Salisbury,13,16,8,4,6,0,6,3,0,0,0,0,20150224,English Second
21/02/2015,2014/15,Blackburn,Blackpool,1,1,D,1,1,D,M Russell,25,9,2,3,10,12,6,2,0,1,0,0,20150221,English Second
21/02/2015,2014/15,Brentford,Bournemouth,3,1,H,2,1,H,M Dean,19,20,10,8,6,15,8,12,3,4,0,0,20150221,English Second
21/02/2015,2014/15,Brighton,Birmingham,4,3,H,1,1,D,G Sutton,19,13,8,6,9,7,3,5,1,1,0,0,20150221,English Second
21/02/2015,2014/15,Derby,Sheffield Weds,3,2,H,0,1,A,D Bond,17,6,7,2,9,15,8,0,1,3,0,1,20150221,English Second
21/02/2015,2014/15,Huddersfield,Cardiff,0,0,D,0,0,D,M Heywood,10,11,2,2,10,13,8,6,1,2,0,0,20150221,English Second
21/02/2015,2014/15,Ipswich,Reading,0,1,A,0,1,A,E Ilderton,21,9,8,4,9,15,2,3,1,1,0,0,20150221,English Second
21/02/2015,2014/15,Middlesbrough,Leeds,0,1,A,0,1,A,A Marriner,27,8,10,3,13,14,18,3,1,3,0,0,20150221,English Second
21/02/2015,2014/15,Millwall,Fulham,0,0,D,0,0,D,K Hill,16,12,3,2,14,13,5,4,1,0,0,0,20150221,English Second
21/02/2015,2014/15,Nott'm Forest,Bolton,4,1,H,2,1,H,C Boyeson,23,8,10,1,13,13,7,4,0,2,0,1,20150221,English Second
21/02/2015,2014/15,Watford,Norwich,0,3,A,0,0,D,C Berry,5,11,1,6,14,12,4,1,2,2,0,0,20150221,English Second
21/02/2015,2014/15,Wolves,Rotherham,5,0,H,2,0,H,I Williamson,14,14,6,7,8,7,2,7,0,3,0,0,20150221,English Second
20/02/2015,2014/15,Wigan,Charlton,0,3,A,0,2,A,C Kavanagh,17,7,3,3,9,11,7,2,1,2,0,0,20150220,English Second
18/02/2015,2014/15,Birmingham,Middlesbrough,1,1,D,1,0,H,D Coote,15,8,5,2,6,16,10,7,1,3,0,1,20150218,English Second
17/02/2015,2014/15,Cardiff,Blackburn,1,1,D,0,0,D,B Malone,12,16,3,4,14,11,5,5,0,0,0,0,20150217,English Second
17/02/2015,2014/15,Reading,Wigan,0,1,A,0,1,A,S Hooper,15,14,4,3,16,16,8,8,1,6,0,0,20150217,English Second
17/02/2015,2014/15,Rotherham,Derby,3,3,D,1,1,D,N Miller,12,17,5,7,9,7,7,4,1,0,0,0,20150217,English Second
14/02/2015,2014/15,Blackpool,Nott'm Forest,4,4,D,1,0,H,L Probert,22,20,9,7,13,7,7,6,4,0,1,0,20150214,English Second
14/02/2015,2014/15,Bolton,Watford,3,4,A,2,1,H,G Eltringham,19,20,9,12,6,9,4,5,1,2,0,0,20150214,English Second
14/02/2015,2014/15,Bournemouth,Huddersfield,1,1,D,1,0,H,G Ward,20,8,7,3,10,10,15,2,1,0,0,0,20150214,English Second
14/02/2015,2014/15,Charlton,Brentford,3,0,H,1,0,H,G Scott,9,18,7,4,14,14,6,8,1,1,0,0,20150214,English Second
14/02/2015,2014/15,Fulham,Ipswich,1,2,A,0,2,A,M Haywood,13,15,1,9,8,13,5,6,1,3,0,0,20150214,English Second
14/02/2015,2014/15,Leeds,Millwall,1,0,H,1,0,H,P Tierney,12,13,3,1,17,15,6,6,3,2,0,0,20150214,English Second
14/02/2015,2014/15,Norwich,Wolves,2,0,H,1,0,H,N Swarbrick,13,4,5,2,13,10,2,2,1,1,0,0,20150214,English Second
14/02/2015,2014/15,Sheffield Weds,Brighton,0,0,D,0,0,D,S Duncan,15,14,3,2,12,10,8,5,2,3,0,0,20150214,English Second
11/02/2015,2014/15,Nott'm Forest,Wigan,3,0,H,1,0,H,O Langford,15,11,5,2,4,6,12,1,0,0,0,0,20150211,English Second
10/02/2015,2014/15,Birmingham,Millwall,0,1,A,0,0,D,S Hooper,13,18,3,5,13,15,6,3,1,3,0,0,20150210,English Second
10/02/2015,2014/15,Blackburn,Rotherham,2,1,H,1,0,H,G Eltringham,13,12,5,5,9,14,1,4,2,0,0,0,20150210,English Second
10/02/2015,2014/15,Blackpool,Middlesbrough,1,2,A,0,0,D,C Kavanagh,9,14,2,6,14,9,8,5,1,0,0,0,20150210,English Second
10/02/2015,2014/15,Bolton,Fulham,3,1,H,1,1,D,G Sutton,17,9,8,3,10,6,11,2,0,0,0,0,20150210,English Second
10/02/2015,2014/15,Bournemouth,Derby,2,2,D,2,1,H,M Clattenburg,12,14,4,6,10,11,3,8,0,1,0,0,20150210,English Second
10/02/2015,2014/15,Brentford,Watford,1,2,A,0,0,D,K Stroud,9,21,2,8,8,12,2,13,2,1,1,0,20150210,English Second
10/02/2015,2014/15,Cardiff,Brighton,0,0,D,0,0,D,I Williamson,10,10,1,1,18,14,5,2,2,2,0,0,20150210,English Second
10/02/2015,2014/15,Charlton,Norwich,2,3,A,0,2,A,A Woolmer,5,12,3,6,13,14,3,8,3,2,0,0,20150210,English Second
10/02/2015,2014/15,Huddersfield,Wolves,1,4,A,0,1,A,D Webb,31,11,13,7,10,9,7,2,3,2,0,0,20150210,English Second
10/02/2015,2014/15,Ipswich,Sheffield Weds,2,1,H,0,1,A,S Attwell,19,9,6,1,9,15,7,4,0,1,0,0,20150210,English Second
10/02/2015,2014/15,Reading,Leeds,0,2,A,0,0,D,G Scott,14,10,4,4,9,12,7,3,0,2,0,0,20150210,English Second
7/02/2015,2014/15,Brighton,Nott'm Forest,2,3,A,1,1,D,C Sarginson,24,8,6,3,10,12,9,1,1,0,0,0,20150207,English Second
7/02/2015,2014/15,Derby,Bolton,4,1,H,2,0,H,T Harrington,18,5,6,2,6,19,5,7,0,2,0,0,20150207,English Second
7/02/2015,2014/15,Fulham,Birmingham,1,1,D,1,1,D,F Graham,14,18,6,7,9,8,7,11,0,1,0,0,20150207,English Second
7/02/2015,2014/15,Leeds,Brentford,0,1,A,0,0,D,G Salisbury,15,16,3,6,21,9,6,8,3,3,0,0,20150207,English Second
7/02/2015,2014/15,Middlesbrough,Charlton,3,1,H,1,1,D,T Kettle,18,10,8,2,12,8,10,3,1,0,0,0,20150207,English Second
7/02/2015,2014/15,Millwall,Huddersfield,1,3,A,1,1,D,M Jones,15,9,3,6,16,25,6,6,3,3,0,1,20150207,English Second
7/02/2015,2014/15,Norwich,Blackpool,4,0,H,2,0,H,S Hooper,18,9,11,2,12,18,6,3,0,3,0,0,20150207,English Second
7/02/2015,2014/15,Rotherham,Ipswich,2,0,H,1,0,H,G Ward,10,18,5,7,14,8,5,7,1,1,0,0,20150207,English Second
7/02/2015,2014/15,Sheffield Weds,Cardiff,1,1,D,0,1,A,K Wright,19,8,4,2,12,16,9,1,2,5,0,0,20150207,English Second
7/02/2015,2014/15,Watford,Blackburn,1,0,H,0,0,D,A Madley,12,20,3,5,10,13,6,10,3,2,0,0,20150207,English Second
7/02/2015,2014/15,Wigan,Bournemouth,1,3,A,0,2,A,M Haywood,13,10,3,4,11,13,3,4,3,2,0,0,20150207,English Second
7/02/2015,2014/15,Wolves,Reading,1,2,A,1,1,D,K Hill,11,17,3,5,9,11,5,6,1,4,0,0,20150207,English Second
31/01/2015,2014/15,Birmingham,Norwich,0,0,D,0,0,D,D Handley,7,11,3,4,13,14,2,5,0,2,0,0,20150131,English Second
31/01/2015,2014/15,Blackburn,Fulham,2,1,H,1,0,H,D Whitestone,19,12,5,3,8,8,2,0,0,0,0,0,20150131,English Second
31/01/2015,2014/15,Blackpool,Brighton,1,0,H,0,0,D,S Stockbridge,12,12,2,2,6,17,3,8,3,1,0,0,20150131,English Second
31/01/2015,2014/15,Bolton,Wolves,2,2,D,2,1,H,E Ilderton,11,8,4,2,11,12,3,8,1,4,0,0,20150131,English Second
31/01/2015,2014/15,Brentford,Middlesbrough,0,1,A,0,1,A,S Hooper,16,13,6,4,8,16,9,7,3,3,0,0,20150131,English Second
31/01/2015,2014/15,Cardiff,Derby,0,2,A,0,2,A,P Tierney,9,3,5,3,16,14,3,2,3,2,0,0,20150131,English Second
31/01/2015,2014/15,Charlton,Rotherham,1,1,D,0,0,D,S Duncan,12,15,1,4,10,3,5,5,0,0,0,0,20150131,English Second
31/01/2015,2014/15,Huddersfield,Leeds,1,2,A,1,1,D,C Foy,14,8,2,3,9,12,8,1,2,3,0,0,20150131,English Second
31/01/2015,2014/15,Ipswich,Wigan,0,0,D,0,0,D,C Breakspear,9,5,3,1,11,15,2,4,1,3,0,0,20150131,English Second
31/01/2015,2014/15,Nott'm Forest,Millwall,0,1,A,0,0,D,M Heywood,11,14,2,2,18,15,4,5,2,2,0,0,20150131,English Second
31/01/2015,2014/15,Reading,Sheffield Weds,2,0,H,2,0,H,B Malone,12,15,5,5,15,13,5,1,1,1,0,0,20150131,English Second
30/01/2015,2014/15,Bournemouth,Watford,2,0,H,1,0,H,L Probert,18,14,8,1,10,6,15,2,3,0,0,1,20150130,English Second
27/01/2015,2014/15,Derby,Blackburn,2,0,H,0,0,D,A Davies,18,11,6,2,9,16,8,3,2,2,0,0,20150127,English Second
27/01/2015,2014/15,Millwall,Reading,0,0,D,0,0,D,A Madley,6,17,2,7,12,19,3,7,0,1,1,0,20150127,English Second
27/01/2015,2014/15,Rotherham,Bolton,4,2,H,3,0,H,D Drysdale,16,9,7,3,11,11,4,4,1,1,0,0,20150127,English Second
27/01/2015,2014/15,Sheffield Weds,Birmingham,0,0,D,0,0,D,T Kettle,9,7,1,3,15,7,7,2,1,2,0,0,20150127,English Second
24/01/2015,2014/15,Norwich,Brentford,1,2,A,1,1,D,N Miller,12,10,4,4,16,6,7,5,4,1,0,0,20150124,English Second
24/01/2015,2014/15,Watford,Blackpool,7,2,H,0,2,A,F Graham,26,11,10,5,7,10,8,3,0,1,0,0,20150124,English Second
24/01/2015,2014/15,Wigan,Huddersfield,0,1,A,0,0,D,S Martin,20,13,4,5,11,12,9,4,3,0,0,0,20150124,English Second
24/01/2015,2014/15,Wolves,Charlton,0,0,D,0,0,D,A D'Urso,12,6,2,4,7,14,8,5,2,2,0,0,20150124,English Second
21/01/2015,2014/15,Brighton,Ipswich,3,2,H,3,1,H,K Stroud,16,12,8,3,6,9,6,3,0,2,0,0,20150121,English Second
21/01/2015,2014/15,Fulham,Nott'm Forest,3,2,H,3,1,H,A Haines,11,23,6,7,12,10,6,8,2,0,0,0,20150121,English Second
20/01/2015,2014/15,Leeds,Bournemouth,1,0,H,1,0,H,O Langford,12,17,4,3,8,6,7,4,2,1,1,0,20150120,English Second
